date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:43:27	5638/5638	---M--	200	added ('OK')	image/png	etag:%224093ebfa2c0579f0abefa56c9b522667-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/user-2.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/user-2.png	(from https://lovely-bavarois-b19658.netlify.app/blog-details)
23:43:27	6033/6033	---M--	200	added ('OK')	image/png	etag:%22b5d9b76529830af09671c0ca65ffe1f6-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/user-3.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/user-3.png	(from https://lovely-bavarois-b19658.netlify.app/blog-details)
23:43:28	22333/22333	---M--	200	added ('OK')	image/png	etag:%22ab1ba2eb9e448e1d9f381ee96588be29-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/gallery-1.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/gallery-1.png	(from https://lovely-bavarois-b19658.netlify.app/academics)
23:43:29	33163/33163	---M--	200	added ('OK')	image/png	etag:%2293b211d34647133743d258206ee27834-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/gallery-2.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/gallery-2.png	(from https://lovely-bavarois-b19658.netlify.app/academics)
23:43:29	36624/36624	---M--	200	added ('OK')	image/png	etag:%22340021d31400370eea4005c96d27b734-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/gallery-3.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/gallery-3.png	(from https://lovely-bavarois-b19658.netlify.app/academics)
23:43:30	35037/35037	---M--	200	added ('OK')	image/png	etag:%225d272fe3f54d9604c30aac57064a8ca5-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/gallery-4.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/gallery-4.png	(from https://lovely-bavarois-b19658.netlify.app/academics)
23:43:30	33131/33131	---M--	200	added ('OK')	image/png	etag:%22db272a8e3f9b7d74434932b0507f74e1-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/gallery-5.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/gallery-5.png	(from https://lovely-bavarois-b19658.netlify.app/academics)
23:43:31	93602/93602	---M--	200	added ('OK')	image/png	etag:%2244ee9147e750aaa422f0ebebbb27e611-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/graduate-img.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/graduate-img.png	(from https://lovely-bavarois-b19658.netlify.app/academics)
23:43:32	56870/56870	---M--	200	added ('OK')	image/png	etag:%220687e179c6d9bc6de0bf8e34b05deb86-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/faculty-1.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/faculty-1.png	(from https://lovely-bavarois-b19658.netlify.app/faculty)
23:43:32	72965/72965	---M--	200	added ('OK')	image/png	etag:%22bdaafc301c88ca3f41f5894f2d7d9d1b-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/faculty-2.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/faculty-2.png	(from https://lovely-bavarois-b19658.netlify.app/faculty)
23:43:33	105915/105915	---M--	200	added ('OK')	image/png	etag:%22bb7c53f41eaad9d4b40d912b2a651a38-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/faculty-3.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/faculty-3.png	(from https://lovely-bavarois-b19658.netlify.app/faculty)
23:43:34	99113/99113	---M--	200	added ('OK')	image/png	etag:%2260b39e75e172d4678dfd93791c9b1bc1-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/faculty-8.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/faculty-8.png	(from https://lovely-bavarois-b19658.netlify.app/faculty)
23:43:35	95517/95517	---M--	200	added ('OK')	image/png	etag:%2281406f3b505d82adf637b1176aaa6a3e-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/faculty-4.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/faculty-4.png	(from https://lovely-bavarois-b19658.netlify.app/faculty)
23:43:36	72812/72812	---M--	200	added ('OK')	image/png	etag:%2209482b0578482975b7d53adca87dcf9a-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/faculty-5.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/faculty-5.png	(from https://lovely-bavarois-b19658.netlify.app/faculty)
23:43:36	56832/56832	---M--	200	added ('OK')	image/png	etag:%22871466329cb676bee6bdaa8be648a056-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/faculty-6.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/faculty-6.png	(from https://lovely-bavarois-b19658.netlify.app/faculty)
23:43:37	78227/78227	---M--	200	added ('OK')	image/png	etag:%22f5ca41e58031fbd5157c001a65f8ac0f-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/faculty-7.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/faculty-7.png	(from https://lovely-bavarois-b19658.netlify.app/faculty)
23:43:38	119944/119944	---M--	200	added ('OK')	image/png	etag:%223faf55d3c6053fb1207153c443d42ad6-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/program-image.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/program-image.png	(from https://lovely-bavarois-b19658.netlify.app/admission)
23:43:39	102583/102583	---M--	200	added ('OK')	image/png	etag:%220d02bf005350351373ce6096dbc6f284-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/program-image-1.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/program-image-1.png	(from https://lovely-bavarois-b19658.netlify.app/admission)
23:43:39	50333/50333	---M--	200	added ('OK')	image/png	etag:%22ff025d941c6627dc98ba3342ae709d08-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-4.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-4.png	(from https://lovely-bavarois-b19658.netlify.app/courses)
23:43:40	38018/38018	---M--	200	added ('OK')	image/png	etag:%225e72f23d0aca4cd6cf7260c795d1ae75-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-5.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-5.png	(from https://lovely-bavarois-b19658.netlify.app/courses)
23:43:40	48667/48667	---M--	200	added ('OK')	image/png	etag:%22ec2d0da1d3a928def49dfe6b5db6efb3-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-6.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-6.png	(from https://lovely-bavarois-b19658.netlify.app/courses)
23:43:41	57443/57443	---M--	200	added ('OK')	image/png	etag:%2206f6f92ba158e256a294838845e76db3-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-7.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-7.png	(from https://lovely-bavarois-b19658.netlify.app/courses)
23:43:41	56547/56547	---M--	200	added ('OK')	image/png	etag:%22f477ab5a2cddf3b695573ba4db18d530-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-8.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-8.png	(from https://lovely-bavarois-b19658.netlify.app/courses)
23:43:42	52670/52670	---M--	200	added ('OK')	image/png	etag:%22bf7d09125c6bdd36397714b3ec24b1c1-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-9.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-9.png	(from https://lovely-bavarois-b19658.netlify.app/courses)
23:43:42	56200/56200	---M--	200	added ('OK')	image/png	etag:%22eac13281b24047c1d5f7db86fbd54993-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-10.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-10.png	(from https://lovely-bavarois-b19658.netlify.app/courses)
23:43:43	46071/46071	---M--	200	added ('OK')	image/png	etag:%22b8a8b42db035f3a010a34bae8c1a3d9c-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-11.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/courses-image-11.png	(from https://lovely-bavarois-b19658.netlify.app/courses)
23:43:44	709/709	---M--	200	added ('OK')	image/png	etag:%22675fc3e67ac7042b7ae469a71b52e926-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/icon/reading-2.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/icon/reading-2.png	(from https://lovely-bavarois-b19658.netlify.app/courses-details)
23:43:44	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1740646702-ssl-df	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/instructor.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/instructor.b8.delayed	(from https://lovely-bavarois-b19658.netlify.app/courses-details)
23:43:45	48365/48365	---M--	200	added ('OK')	image/png	etag:%2214e45bc700c1904e46072e018cc1d726-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/course-video.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/course-video.png	(from https://lovely-bavarois-b19658.netlify.app/courses-details)
23:43:46	202690/202690	---M--	200	added ('OK')	image/png	etag:%227a06608a11f5bf46a8fc075939aaba4f-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/university-life.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/university-life.png	(from https://lovely-bavarois-b19658.netlify.app/university-life)
23:43:46	73516/73516	---M--	200	added ('OK')	image/png	etag:%22ab989a5573f36889023e15e8e05d46ee-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/graduate-img-2.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/graduate-img-2.png	(from https://lovely-bavarois-b19658.netlify.app/the-campus-experience)
23:43:46	60479/60479	---M--	200	added ('OK')	image/png	etag:%221cd60b04a9439c67333f1d66d4fc7fa6-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/fitness-1.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/fitness-1.png	(from https://lovely-bavarois-b19658.netlify.app/fitness-athletics)
23:43:47	86257/86257	---M--	200	added ('OK')	image/png	etag:%22a00ea27d46b6c826611b8a6780c0988f-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/fitness-2.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/fitness-2.png	(from https://lovely-bavarois-b19658.netlify.app/fitness-athletics)
23:43:48	94242/94242	---M--	200	added ('OK')	image/png	etag:%22b70b72776a0a3b9ffec8250e5a793065-ssl%22	https://lovely-bavarois-b19658.netlify.app/assets/img/all-img/student-activites.png	E:/Addmission/lovely-bavarois-b19658.netlify.app/assets/img/all-img/student-activites.png	(from https://lovely-bavarois-b19658.netlify.app/student-activities)
23:43:48	3449/3449	---MCZ	404	error ('Not%20Found')	text/html	etag:1740646702-ssl-df	https://lovely-bavarois-b19658.netlify.app/registrar@clgununiversity.edu.	E:/Addmission/lovely-bavarois-b19658.netlify.app/registrar@clgununiversity.edu.bf.delayed	(from https://lovely-bavarois-b19658.netlify.app/contact-us)
